trade_num,entry_time,exit_time,direction,entry_price,exit_price,position_usd,pnl,win,exit_reason,bars_held,session
4693,2022-02-02 14:30:00,2022-02-02 14:40:00,LONG,37962.83,37808.29,1800,-1.44,False,SL,2,NY open
4694,2022-02-02 14:40:00,2022-02-02 14:45:00,LONG,37808.29,37626.66,1800,-1.44,False,SL,1,NY open
4695,2022-02-02 14:45:00,2022-02-02 14:50:00,LONG,37626.66,37776.81,1800,4.5,True,TP,1,NY open
4696,2022-02-02 14:50:00,2022-02-02 14:55:00,LONG,37776.81,37703.72,1800,-1.44,False,SL,1,NY open
4697,2022-02-02 14:55:00,2022-02-02 15:00:00,LONG,37703.72,37612.73,1800,-1.44,False,SL,1,NY open
4698,2022-02-02 15:00:00,2022-02-02 15:05:00,LONG,37612.73,37712.13,1800,4.5,True,TP,1,NY open
4699,2022-02-02 15:05:00,2022-02-02 15:10:00,LONG,37712.13,37589.75,1800,-1.44,False,SL,1,NY open
4700,2022-02-02 15:10:00,2022-02-02 15:30:00,LONG,37589.75,37486.27,1800,-1.44,False,SL,4,NY open
4701,2022-02-02 15:30:00,2022-02-02 15:50:00,LONG,37486.27,37409.33,1800,-1.44,False,SL,4,NY open
4702,2022-02-02 15:50:00,2022-02-02 16:00:00,LONG,37409.33,37329.04,1800,-1.44,False,SL,2,NY open
4703,2022-02-02 16:00:00,2022-02-02 16:05:00,LONG,37329.04,37240.0,1800,-1.44,False,SL,1,NY open
4704,2022-02-02 16:05:00,2022-02-02 16:10:00,LONG,37240.0,37181.34,1800,-1.44,False,SL,1,NY open
4705,2022-02-02 16:10:00,2022-02-02 16:20:00,LONG,37181.34,37274.45,1800,4.5,True,TP,2,NY open
4706,2022-02-02 16:20:00,2022-02-02 16:25:00,LONG,37274.45,37239.02,1800,-1.44,False,SL,1,NY open
4707,2022-02-02 16:25:00,2022-02-02 16:30:00,LONG,37239.02,37190.01,1800,-1.44,False,SL,1,out of session
4708,2022-02-03 09:15:00,2022-02-03 09:50:00,LONG,36908.52,36920.01,1800,0.56,True,TIME,7,London open
4709,2022-02-03 09:55:00,2022-02-03 10:00:00,LONG,36614.91,36414.48,1800,-1.44,False,SL,1,out of session
4710,2022-02-04 13:30:00,2022-02-04 13:50:00,LONG,37562.8,37433.22,1800,-1.44,False,SL,4,NY open
4711,2022-02-04 13:50:00,2022-02-04 14:00:00,LONG,37433.22,37386.99,1800,-1.44,False,SL,2,NY open
4712,2022-02-04 14:00:00,2022-02-04 14:10:00,LONG,37386.99,37547.36,1800,4.5,True,TP,2,NY open
4713,2022-02-05 07:10:00,2022-02-05 07:45:00,LONG,41439.51,41426.89,1800,-0.55,False,TIME,7,London open
4714,2022-02-05 07:50:00,2022-02-05 08:25:00,LONG,41402.65,41450.9,1800,2.1,True,TIME,7,London open
4715,2022-02-06 07:00:00,2022-02-06 07:35:00,LONG,41432.51,41480.06,1800,2.07,True,TIME,7,London open
4716,2022-02-06 14:40:00,2022-02-06 14:45:00,LONG,41482.43,41302.86,1800,-1.44,False,SL,1,NY open
4717,2022-02-06 14:45:00,2022-02-06 15:00:00,LONG,41302.86,41234.19,1800,-1.44,False,SL,3,NY open
4718,2022-02-06 15:00:00,2022-02-06 15:05:00,LONG,41234.19,41350.1,1800,4.5,True,TP,1,NY open
4719,2022-02-06 15:05:00,2022-02-06 15:40:00,LONG,41350.1,41348.99,1800,-0.05,False,TIME,7,NY open
4720,2022-02-07 08:30:00,2022-02-07 09:05:00,LONG,42564.08,42590.02,1800,1.1,True,TIME,7,London open
4721,2022-02-07 09:20:00,2022-02-07 09:30:00,LONG,42491.5,42375.4,1800,-1.44,False,SL,2,London open
4722,2022-02-07 09:30:00,2022-02-07 09:35:00,LONG,42375.4,42311.97,1800,-1.44,False,SL,1,London open
4723,2022-02-07 09:35:00,2022-02-07 10:00:00,LONG,42311.97,42447.19,1800,4.5,True,TP,5,out of session
4724,2022-02-08 08:05:00,2022-02-08 08:10:00,LONG,44495.24,44328.57,1800,-1.44,False,SL,1,London open
4725,2022-02-08 08:10:00,2022-02-08 08:15:00,LONG,44328.57,44147.91,1800,-1.44,False,SL,1,London open
4726,2022-02-08 08:15:00,2022-02-08 08:30:00,LONG,44147.91,44048.01,1800,-1.44,False,SL,3,London open
4727,2022-02-08 08:30:00,2022-02-08 08:45:00,LONG,44048.01,44236.7,1800,4.5,True,TP,3,London open
4728,2022-02-08 08:50:00,2022-02-08 09:00:00,LONG,43946.76,44120.65,1800,4.5,True,TP,2,London open
4729,2022-02-08 09:05:00,2022-02-08 09:10:00,LONG,43861.67,43582.44,1800,-1.44,False,SL,1,London open
4730,2022-02-08 09:10:00,2022-02-08 09:15:00,LONG,43582.44,43759.99,1800,4.5,True,TP,1,London open
4731,2022-02-08 09:15:00,2022-02-08 09:30:00,LONG,43759.99,43970.77,1800,4.5,True,TP,3,London open
4732,2022-02-08 15:05:00,2022-02-08 15:10:00,LONG,43208.48,43050.16,1800,-1.44,False,SL,1,NY open
4733,2022-02-08 15:10:00,2022-02-08 15:15:00,LONG,43050.16,43217.78,1800,4.5,True,TP,1,NY open
4734,2022-02-08 15:15:00,2022-02-08 15:25:00,LONG,43217.78,43182.99,1800,-1.44,False,SL,2,NY open
4735,2022-02-08 15:25:00,2022-02-08 15:30:00,LONG,43182.99,43137.76,1800,-1.44,False,SL,1,NY open
4736,2022-02-08 15:30:00,2022-02-08 15:40:00,LONG,43137.76,43254.92,1800,4.5,True,TP,2,NY open
4737,2022-02-09 07:25:00,2022-02-09 07:30:00,LONG,43532.67,43463.04,1800,-1.44,False,SL,1,London open
4738,2022-02-09 07:30:00,2022-02-09 07:50:00,LONG,43463.04,43635.62,1800,4.5,True,TP,4,London open
4739,2022-02-09 08:20:00,2022-02-09 08:45:00,LONG,43271.92,43463.35,1800,4.5,True,TP,5,London open
4740,2022-02-09 14:00:00,2022-02-09 14:25:00,LONG,43857.62,43975.66,1800,4.5,True,TP,5,NY open
4741,2022-02-09 15:40:00,2022-02-09 16:00:00,LONG,43823.88,44001.08,1800,4.5,True,TP,4,NY open
4742,2022-02-09 16:10:00,2022-02-09 16:30:00,LONG,43752.19,43910.2,1800,4.5,True,TP,4,out of session
4743,2022-02-10 13:30:00,2022-02-10 13:35:00,LONG,44009.71,43972.65,1800,-1.44,False,SL,1,NY open
4744,2022-02-10 13:35:00,2022-02-10 13:40:00,LONG,43972.65,43793.55,1800,-1.44,False,SL,1,NY open
4745,2022-02-10 13:40:00,2022-02-10 13:50:00,LONG,43793.55,43702.85,1800,-1.44,False,SL,2,NY open
4746,2022-02-10 13:50:00,2022-02-10 13:55:00,LONG,43702.85,43642.98,1800,-1.44,False,SL,1,NY open
4747,2022-02-10 13:55:00,2022-02-10 14:00:00,LONG,43642.98,43323.29,1800,-1.44,False,SL,1,NY open
4748,2022-02-10 14:00:00,2022-02-10 14:20:00,LONG,43323.29,43452.97,1800,4.5,True,TP,4,NY open
4749,2022-02-11 08:55:00,2022-02-11 09:00:00,LONG,43000.32,43153.9,1800,4.5,True,TP,1,London open
4750,2022-02-11 09:00:00,2022-02-11 09:10:00,LONG,43153.9,43292.52,1800,4.5,True,TP,2,London open
4751,2022-02-11 14:30:00,2022-02-11 14:40:00,LONG,43487.27,43426.85,1800,-1.44,False,SL,2,NY open
4752,2022-02-11 14:40:00,2022-02-11 14:45:00,LONG,43426.85,43773.86,1800,4.5,True,TP,1,NY open
4753,2022-02-12 13:35:00,2022-02-12 13:50:00,LONG,42203.11,42162.54,1800,-1.44,False,SL,3,NY open
4754,2022-02-12 13:50:00,2022-02-12 13:55:00,LONG,42162.54,42099.17,1800,-1.44,False,SL,1,NY open
4755,2022-02-12 13:55:00,2022-02-12 14:25:00,LONG,42099.17,42057.05,1800,-1.44,False,SL,6,NY open
4756,2022-02-12 14:25:00,2022-02-12 14:35:00,LONG,42057.05,41922.94,1800,-1.44,False,SL,2,NY open
4757,2022-02-12 14:35:00,2022-02-12 14:45:00,LONG,41922.94,41884.76,1800,-1.44,False,SL,2,NY open
4758,2022-02-12 14:45:00,2022-02-12 14:50:00,LONG,41884.76,42000.0,1800,4.5,True,TP,1,NY open
4759,2022-02-13 09:35:00,2022-02-13 10:05:00,LONG,42304.84,42257.3,1800,-1.44,False,SL,6,out of session
4760,2022-02-13 14:30:00,2022-02-13 14:45:00,LONG,42346.9,42293.91,1800,-1.44,False,SL,3,NY open
4761,2022-02-13 14:45:00,2022-02-13 14:55:00,LONG,42293.91,42535.07,1800,4.5,True,TP,2,NY open
4762,2022-02-13 16:25:00,2022-02-13 16:40:00,LONG,42291.83,42243.39,1800,-1.44,False,SL,3,out of session
4763,2022-02-14 08:55:00,2022-02-14 09:25:00,LONG,42033.61,42142.07,1800,4.5,True,TP,6,London open
4764,2022-02-14 15:30:00,2022-02-14 15:40:00,LONG,42385.99,42552.42,1800,4.5,True,TP,2,NY open
4765,2022-02-15 13:35:00,2022-02-15 13:45:00,LONG,44104.99,44282.69,1800,4.5,True,TP,2,NY open
4766,2022-02-15 15:15:00,2022-02-15 15:45:00,LONG,44132.49,44284.93,1800,4.5,True,TP,6,NY open
4767,2022-02-16 07:20:00,2022-02-16 07:40:00,LONG,43971.17,44106.03,1800,4.5,True,TP,4,London open
4768,2022-02-16 09:40:00,2022-02-16 09:55:00,LONG,44054.47,44005.23,1800,-1.44,False,SL,3,London open
4769,2022-02-16 09:55:00,2022-02-16 10:20:00,LONG,44005.23,43912.91,1800,-1.44,False,SL,5,out of session
4770,2022-02-16 13:30:00,2022-02-16 13:45:00,LONG,43858.38,43647.88,1800,-1.44,False,SL,3,NY open
4771,2022-02-16 13:45:00,2022-02-16 14:20:00,LONG,43647.88,43595.08,1800,-1.44,False,SL,7,NY open
4772,2022-02-16 14:20:00,2022-02-16 14:50:00,LONG,43595.08,43401.38,1800,-1.44,False,SL,6,NY open
4773,2022-02-16 14:50:00,2022-02-16 15:00:00,LONG,43401.38,43597.16,1800,4.5,True,TP,2,NY open
4774,2022-02-16 16:10:00,2022-02-16 16:15:00,LONG,43449.35,43371.42,1800,-1.44,False,SL,1,NY open
4775,2022-02-16 16:15:00,2022-02-16 16:20:00,LONG,43371.42,43497.0,1800,4.5,True,TP,1,NY open
4776,2022-02-17 08:30:00,2022-02-17 08:35:00,LONG,43513.44,43441.02,1800,-1.44,False,SL,1,London open
4777,2022-02-17 08:35:00,2022-02-17 09:05:00,LONG,43441.02,43386.97,1800,-1.44,False,SL,6,London open
4778,2022-02-17 09:05:00,2022-02-17 09:15:00,LONG,43386.97,43187.28,1800,-1.44,False,SL,2,London open
4779,2022-02-17 09:15:00,2022-02-17 09:50:00,LONG,43187.28,43192.16,1800,0.2,True,TIME,7,London open
4780,2022-02-17 13:30:00,2022-02-17 13:40:00,LONG,42637.29,42448.13,1800,-1.44,False,SL,2,NY open
4781,2022-02-17 13:40:00,2022-02-17 13:50:00,LONG,42448.13,42243.54,1800,-1.44,False,SL,2,NY open
4782,2022-02-17 13:50:00,2022-02-17 14:00:00,LONG,42243.54,42379.38,1800,4.5,True,TP,2,NY open
4783,2022-02-17 14:00:00,2022-02-17 14:05:00,LONG,42379.38,42181.81,1800,-1.44,False,SL,1,NY open
4784,2022-02-17 14:05:00,2022-02-17 14:20:00,LONG,42181.81,42134.2,1800,-1.44,False,SL,3,NY open
4785,2022-02-17 14:20:00,2022-02-17 14:30:00,LONG,42134.2,42256.98,1800,4.5,True,TP,2,NY open
4786,2022-02-17 14:50:00,2022-02-17 15:00:00,LONG,41942.65,42055.23,1800,4.5,True,TP,2,NY open
4787,2022-02-17 15:20:00,2022-02-17 15:50:00,LONG,41900.0,41814.98,1800,-1.44,False,SL,6,NY open
4788,2022-02-17 15:50:00,2022-02-17 15:55:00,LONG,41814.98,41925.44,1800,4.5,True,TP,1,NY open
4789,2022-02-18 07:50:00,2022-02-18 08:05:00,LONG,40610.05,40727.43,1800,4.5,True,TP,3,London open
4790,2022-02-18 13:30:00,2022-02-18 13:35:00,LONG,40230.54,40394.3,1800,4.5,True,TP,1,NY open
4791,2022-02-18 14:35:00,2022-02-18 14:40:00,LONG,39914.12,39643.93,1800,-1.44,False,SL,1,NY open
4792,2022-02-18 14:40:00,2022-02-18 14:45:00,LONG,39643.93,39757.9,1800,4.5,True,TP,1,NY open
4793,2022-02-18 14:45:00,2022-02-18 14:50:00,LONG,39757.9,40309.0,1800,4.5,True,TP,1,NY open
4794,2022-02-18 16:00:00,2022-02-18 16:05:00,LONG,39597.49,39723.22,1800,4.5,True,TP,1,NY open
4795,2022-02-19 07:55:00,2022-02-19 08:25:00,LONG,40263.71,40194.81,1800,-1.44,False,SL,6,London open
4796,2022-02-19 08:25:00,2022-02-19 08:45:00,LONG,40194.81,40109.1,1800,-1.44,False,SL,4,London open
4797,2022-02-19 08:45:00,2022-02-19 08:50:00,LONG,40109.1,40022.73,1800,-1.44,False,SL,1,London open
4798,2022-02-19 08:50:00,2022-02-19 08:55:00,LONG,40022.73,39976.14,1800,-1.44,False,SL,1,London open
4799,2022-02-19 08:55:00,2022-02-19 09:10:00,LONG,39976.14,39922.84,1800,-1.44,False,SL,3,London open
4800,2022-02-19 09:10:00,2022-02-19 09:45:00,LONG,39922.84,39938.36,1800,0.7,True,TIME,7,London open
4801,2022-02-19 15:00:00,2022-02-19 15:15:00,LONG,39842.38,39965.84,1800,4.5,True,TP,3,NY open
4802,2022-02-20 07:05:00,2022-02-20 07:20:00,LONG,38724.93,38681.42,1800,-1.44,False,SL,3,London open
4803,2022-02-20 08:20:00,2022-02-20 08:35:00,LONG,38405.76,38264.29,1800,-1.44,False,SL,3,London open
4804,2022-02-20 08:35:00,2022-02-20 08:40:00,LONG,38264.29,38198.21,1800,-1.44,False,SL,1,London open
4805,2022-02-20 08:40:00,2022-02-20 08:55:00,LONG,38198.21,38166.84,1800,-1.44,False,SL,3,London open
4806,2022-02-20 08:55:00,2022-02-20 09:00:00,LONG,38166.84,38094.11,1800,-1.44,False,SL,1,London open
4807,2022-02-20 09:00:00,2022-02-20 09:05:00,LONG,38094.11,38260.0,1800,4.5,True,TP,1,London open
4808,2022-02-20 14:15:00,2022-02-20 14:20:00,LONG,38087.54,38200.29,1800,4.5,True,TP,1,NY open
4809,2022-02-21 07:00:00,2022-02-21 07:05:00,LONG,39152.62,39075.43,1800,-1.44,False,SL,1,London open
4810,2022-02-21 07:05:00,2022-02-21 07:25:00,LONG,39075.43,39239.75,1800,4.5,True,TP,4,London open
4811,2022-02-21 08:55:00,2022-02-21 09:00:00,LONG,39061.55,38939.87,1800,-1.44,False,SL,1,London open
4812,2022-02-21 09:00:00,2022-02-21 09:25:00,LONG,38939.87,39047.07,1800,4.5,True,TP,5,London open
4813,2022-02-21 09:55:00,2022-02-21 10:15:00,LONG,38923.52,38840.95,1800,-1.44,False,SL,4,out of session
4814,2022-02-22 16:05:00,2022-02-22 16:10:00,LONG,37630.69,37595.5,1800,-1.44,False,SL,1,NY open
4815,2022-02-22 16:10:00,2022-02-22 16:15:00,LONG,37595.5,37542.08,1800,-1.44,False,SL,1,NY open
4816,2022-02-22 16:15:00,2022-02-22 16:20:00,LONG,37542.08,37647.22,1800,4.5,True,TP,1,NY open
4817,2022-02-22 16:20:00,2022-02-22 16:35:00,LONG,37647.22,37571.38,1800,-1.44,False,SL,3,out of session
4818,2022-02-23 14:05:00,2022-02-23 14:10:00,LONG,38851.37,38806.88,1800,-1.44,False,SL,1,NY open
4819,2022-02-23 14:10:00,2022-02-23 14:25:00,LONG,38806.88,38909.99,1800,4.5,True,TP,3,NY open
4820,2022-02-23 14:50:00,2022-02-23 15:00:00,LONG,38675.84,38623.02,1800,-1.44,False,SL,2,NY open
4821,2022-02-23 15:00:00,2022-02-23 15:05:00,LONG,38623.02,38499.69,1800,-1.44,False,SL,1,NY open
4822,2022-02-23 15:05:00,2022-02-23 15:10:00,LONG,38499.69,38649.8,1800,4.5,True,TP,1,NY open
4823,2022-02-23 15:10:00,2022-02-23 15:15:00,LONG,38649.8,38578.93,1800,-1.44,False,SL,1,NY open
4824,2022-02-23 15:15:00,2022-02-23 15:25:00,LONG,38578.93,38520.74,1800,-1.44,False,SL,2,NY open
4825,2022-02-23 15:25:00,2022-02-23 16:00:00,LONG,38520.74,38474.84,1800,-1.44,False,SL,7,NY open
4826,2022-02-23 16:05:00,2022-02-23 16:25:00,LONG,38372.3,38515.67,1800,4.5,True,TP,4,NY open
4827,2022-02-24 07:25:00,2022-02-24 07:30:00,LONG,34624.09,34428.81,1800,-1.44,False,SL,1,London open
4828,2022-02-24 07:30:00,2022-02-24 07:35:00,LONG,34428.81,34732.98,1800,4.5,True,TP,1,London open
4829,2022-02-25 07:55:00,2022-02-25 08:05:00,LONG,38466.24,38344.0,1800,-1.44,False,SL,2,London open
4830,2022-02-25 08:05:00,2022-02-25 08:10:00,LONG,38344.0,38232.34,1800,-1.44,False,SL,1,London open
4831,2022-02-25 08:10:00,2022-02-25 08:15:00,LONG,38232.34,38341.1,1800,4.5,True,TP,1,London open
4832,2022-02-25 08:15:00,2022-02-25 08:20:00,LONG,38341.1,38252.44,1800,-1.44,False,SL,1,London open
4833,2022-02-25 08:20:00,2022-02-25 08:30:00,LONG,38252.44,38365.23,1800,4.5,True,TP,2,London open
4834,2022-02-25 09:10:00,2022-02-25 09:20:00,LONG,38229.92,38147.77,1800,-1.44,False,SL,2,London open
4835,2022-02-25 09:25:00,2022-02-25 09:35:00,LONG,38060.25,38240.91,1800,4.5,True,TP,2,London open
4836,2022-02-25 14:40:00,2022-02-25 14:45:00,LONG,39108.83,39285.1,1800,4.5,True,TP,1,NY open
4837,2022-02-25 14:55:00,2022-02-25 15:00:00,LONG,39009.52,38776.48,1800,-1.44,False,SL,1,NY open
4838,2022-02-25 15:00:00,2022-02-25 15:15:00,LONG,38776.48,39216.84,1800,4.5,True,TP,3,NY open
4839,2022-02-26 08:45:00,2022-02-26 08:50:00,LONG,38838.28,38711.45,1800,-1.44,False,SL,1,London open
4840,2022-02-26 08:50:00,2022-02-26 09:10:00,LONG,38711.45,38656.36,1800,-1.44,False,SL,4,London open
4841,2022-02-26 09:10:00,2022-02-26 09:15:00,LONG,38656.36,38825.86,1800,4.5,True,TP,1,London open
4842,2022-02-27 08:40:00,2022-02-27 08:45:00,LONG,38650.04,38826.02,1800,4.5,True,TP,1,London open
4843,2022-02-27 13:35:00,2022-02-27 13:40:00,LONG,39138.6,38859.01,1800,-1.44,False,SL,1,NY open
4844,2022-02-27 13:40:00,2022-02-27 13:50:00,LONG,38859.01,38962.95,1800,4.5,True,TP,2,NY open
4845,2022-02-27 13:50:00,2022-02-27 14:05:00,LONG,38962.95,38897.25,1800,-1.44,False,SL,3,NY open
4846,2022-02-27 14:05:00,2022-02-27 14:15:00,LONG,38897.25,38998.79,1800,4.5,True,TP,2,NY open
4847,2022-02-28 13:30:00,2022-02-28 13:35:00,LONG,38022.27,37990.01,1800,-1.44,False,SL,1,NY open
4848,2022-02-28 13:35:00,2022-02-28 14:10:00,LONG,37990.01,38299.2,1800,4.5,True,TP,7,NY open
4849,2022-03-01 09:35:00,2022-03-01 09:45:00,LONG,43145.07,43308.06,1800,4.5,True,TP,2,London open
4850,2022-03-01 14:30:00,2022-03-01 14:35:00,LONG,43959.2,44256.65,1800,4.5,True,TP,1,NY open
4851,2022-03-01 14:40:00,2022-03-01 14:45:00,LONG,44149.0,44050.99,1800,-1.44,False,SL,1,NY open
4852,2022-03-01 14:50:00,2022-03-01 14:55:00,LONG,43877.49,43808.86,1800,-1.44,False,SL,1,NY open
4853,2022-03-01 14:55:00,2022-03-01 15:00:00,LONG,43808.86,43692.19,1800,-1.44,False,SL,1,NY open
4854,2022-03-01 15:00:00,2022-03-01 15:05:00,LONG,43692.19,43821.26,1800,4.5,True,TP,1,NY open
4855,2022-03-01 15:05:00,2022-03-01 15:10:00,LONG,43821.26,43719.06,1800,-1.44,False,SL,1,NY open
4856,2022-03-01 15:10:00,2022-03-01 15:15:00,LONG,43719.06,44000.0,1800,4.5,True,TP,1,NY open
4857,2022-03-01 15:45:00,2022-03-01 15:50:00,LONG,43431.98,43646.45,1800,4.5,True,TP,1,NY open
4858,2022-03-02 07:00:00,2022-03-02 07:10:00,LONG,43890.6,43800.95,1800,-1.44,False,SL,2,London open
4859,2022-03-02 07:10:00,2022-03-02 07:15:00,LONG,43800.95,43751.13,1800,-1.44,False,SL,1,London open
4860,2022-03-02 07:15:00,2022-03-02 07:20:00,LONG,43751.13,43716.0,1800,-1.44,False,SL,1,London open
4861,2022-03-02 07:20:00,2022-03-02 07:25:00,LONG,43716.0,43880.21,1800,4.5,True,TP,1,London open
4862,2022-03-02 13:30:00,2022-03-02 13:35:00,LONG,43548.95,43487.44,1800,-1.44,False,SL,1,NY open
4863,2022-03-02 13:35:00,2022-03-02 13:40:00,LONG,43487.44,43408.3,1800,-1.44,False,SL,1,NY open
4864,2022-03-02 13:40:00,2022-03-02 13:55:00,LONG,43408.3,43525.3,1800,4.5,True,TP,3,NY open
4865,2022-03-03 08:35:00,2022-03-03 09:05:00,LONG,43391.72,43310.82,1800,-1.44,False,SL,6,London open
4866,2022-03-03 09:05:00,2022-03-03 09:25:00,LONG,43310.82,43265.69,1800,-1.44,False,SL,4,London open
4867,2022-03-03 09:25:00,2022-03-03 09:45:00,LONG,43265.69,43230.31,1800,-1.44,False,SL,4,London open
4868,2022-03-03 09:45:00,2022-03-03 09:50:00,LONG,43230.31,43170.69,1800,-1.44,False,SL,1,London open
4869,2022-03-03 09:50:00,2022-03-03 10:00:00,LONG,43170.69,43129.25,1800,-1.44,False,SL,2,out of session
4870,2022-03-03 14:45:00,2022-03-03 15:05:00,LONG,43410.23,43281.99,1800,-1.44,False,SL,4,NY open
4871,2022-03-03 15:05:00,2022-03-03 15:10:00,LONG,43281.99,43215.17,1800,-1.44,False,SL,1,NY open
4872,2022-03-03 15:10:00,2022-03-03 15:15:00,LONG,43215.17,43093.48,1800,-1.44,False,SL,1,NY open
4873,2022-03-03 15:15:00,2022-03-03 15:30:00,LONG,43093.48,43050.01,1800,-1.44,False,SL,3,NY open
4874,2022-03-03 15:30:00,2022-03-03 15:35:00,LONG,43050.01,42615.8,1800,-1.44,False,SL,1,NY open
4875,2022-03-03 15:35:00,2022-03-03 15:40:00,LONG,42615.8,42482.58,1800,-1.44,False,SL,1,NY open
4876,2022-03-03 15:40:00,2022-03-03 15:45:00,LONG,42482.58,42639.38,1800,4.5,True,TP,1,NY open
4877,2022-03-03 15:45:00,2022-03-03 15:50:00,LONG,42639.38,42589.84,1800,-1.44,False,SL,1,NY open
4878,2022-03-03 15:50:00,2022-03-03 15:55:00,LONG,42589.84,42547.34,1800,-1.44,False,SL,1,NY open
4879,2022-03-03 15:55:00,2022-03-03 16:00:00,LONG,42547.34,42412.21,1800,-1.44,False,SL,1,NY open
4880,2022-03-03 16:00:00,2022-03-03 16:05:00,LONG,42412.21,42556.1,1800,4.5,True,TP,1,NY open
4881,2022-03-03 16:10:00,2022-03-03 16:15:00,LONG,42372.08,42499.99,1800,4.5,True,TP,1,NY open
4882,2022-03-04 08:30:00,2022-03-04 08:35:00,LONG,40913.51,41358.66,1800,4.5,True,TP,1,London open
4883,2022-03-04 13:45:00,2022-03-04 13:50:00,LONG,41363.51,41300.45,1800,-1.44,False,SL,1,NY open
4884,2022-03-04 13:50:00,2022-03-04 14:05:00,LONG,41300.45,41164.72,1800,-1.44,False,SL,3,NY open
4885,2022-03-04 14:05:00,2022-03-04 14:15:00,LONG,41164.72,41103.36,1800,-1.44,False,SL,2,NY open
4886,2022-03-04 14:15:00,2022-03-04 14:20:00,LONG,41103.36,41314.16,1800,4.5,True,TP,1,NY open
4887,2022-03-04 14:40:00,2022-03-04 14:45:00,LONG,41174.75,40683.19,1800,-1.44,False,SL,1,NY open
4888,2022-03-04 14:45:00,2022-03-04 14:55:00,LONG,40683.19,41106.91,1800,4.5,True,TP,2,NY open
4889,2022-03-04 15:10:00,2022-03-04 15:15:00,LONG,40767.4,40643.97,1800,-1.44,False,SL,1,NY open
4890,2022-03-04 15:15:00,2022-03-04 15:20:00,LONG,40643.97,40788.9,1800,4.5,True,TP,1,NY open
4891,2022-03-04 16:05:00,2022-03-04 16:25:00,LONG,40550.01,40674.59,1800,4.5,True,TP,4,NY open
4892,2022-03-05 13:30:00,2022-03-05 14:05:00,LONG,38971.0,38976.97,1800,0.28,True,TIME,7,NY open
4893,2022-03-06 07:10:00,2022-03-06 07:15:00,LONG,39382.1,39347.75,1800,-1.44,False,SL,1,London open
4894,2022-03-06 07:15:00,2022-03-06 07:50:00,LONG,39347.75,39378.87,1800,1.42,True,TIME,7,London open
4895,2022-03-06 08:00:00,2022-03-06 08:05:00,LONG,39357.83,39286.71,1800,-1.44,False,SL,1,London open
4896,2022-03-06 08:05:00,2022-03-06 08:30:00,LONG,39286.71,39219.22,1800,-1.44,False,SL,5,London open
4897,2022-03-06 08:30:00,2022-03-06 08:45:00,LONG,39219.22,39163.34,1800,-1.44,False,SL,3,London open
4898,2022-03-06 08:45:00,2022-03-06 09:00:00,LONG,39163.34,39065.89,1800,-1.44,False,SL,3,London open
4899,2022-03-06 09:00:00,2022-03-06 09:05:00,LONG,39065.89,39164.55,1800,4.5,True,TP,1,London open
4900,2022-03-06 09:15:00,2022-03-06 09:20:00,LONG,39007.58,38905.48,1800,-1.44,False,SL,1,London open
4901,2022-03-06 09:20:00,2022-03-06 09:25:00,LONG,38905.48,38844.1,1800,-1.44,False,SL,1,London open
4902,2022-03-06 09:25:00,2022-03-06 09:50:00,LONG,38844.1,38754.54,1800,-1.44,False,SL,5,London open
4903,2022-03-06 09:50:00,2022-03-06 09:55:00,LONG,38754.54,38678.3,1800,-1.44,False,SL,1,London open
4904,2022-03-06 09:55:00,2022-03-06 10:00:00,LONG,38678.3,38410.0,1800,-1.44,False,SL,1,out of session
4905,2022-03-06 15:05:00,2022-03-06 15:35:00,LONG,38661.07,38824.73,1800,4.5,True,TP,6,NY open
4906,2022-03-07 07:30:00,2022-03-07 07:50:00,LONG,37973.91,37863.04,1800,-1.44,False,SL,4,London open
4907,2022-03-07 07:50:00,2022-03-07 08:00:00,LONG,37863.04,37806.03,1800,-1.44,False,SL,2,London open
4908,2022-03-07 08:00:00,2022-03-07 08:05:00,LONG,37806.03,37994.64,1800,4.5,True,TP,1,London open
4909,2022-03-07 08:15:00,2022-03-07 08:30:00,LONG,37723.92,37866.4,1800,4.5,True,TP,3,London open
4910,2022-03-07 15:15:00,2022-03-07 15:25:00,LONG,38645.63,38822.89,1800,4.5,True,TP,2,NY open
4911,2022-03-08 14:50:00,2022-03-08 15:15:00,LONG,38691.36,38865.94,1800,4.5,True,TP,5,NY open
4912,2022-03-08 15:30:00,2022-03-08 15:45:00,LONG,38398.72,38560.25,1800,4.5,True,TP,3,NY open
4913,2022-03-08 16:25:00,2022-03-08 16:30:00,LONG,38328.33,38249.64,1800,-1.44,False,SL,1,out of session
4914,2022-03-09 13:40:00,2022-03-09 13:50:00,LONG,41812.05,41773.51,1800,-1.44,False,SL,2,NY open
4915,2022-03-10 08:05:00,2022-03-10 08:10:00,LONG,39104.28,38957.11,1800,-1.44,False,SL,1,London open
4916,2022-03-10 08:10:00,2022-03-10 08:20:00,LONG,38957.11,38922.34,1800,-1.44,False,SL,2,London open
4917,2022-03-10 08:20:00,2022-03-10 08:25:00,LONG,38922.34,39047.28,1800,4.5,True,TP,1,London open
4918,2022-03-10 08:25:00,2022-03-10 08:35:00,LONG,39047.28,39211.52,1800,4.5,True,TP,2,London open
4919,2022-03-10 13:40:00,2022-03-10 13:45:00,LONG,38576.05,38736.01,1800,4.5,True,TP,1,NY open
