date,entry,exit_price,pnl,win,bars_held,stop_hit,tp_hit,score,rsi,bb_pct,bb_width,vwap_dist,vol_spike,mom3,atr_pct,hour,weekday,above_ema50,above_ema200,ema50_gt_200,fresh_cross,below_vwap
2021-09-03 14:35,50510.01,50691.73,0.3598,True,4,False,True,2.5,39.53,-0.072,0.0084,-0.00467,3.31,-0.00721,0.00356,14,4,1,1,1,0,1
2021-09-03 16:15,50503.69,50712.07,0.4126,True,3,False,True,2.0,34.76,0.204,0.0083,-0.00252,0.88,-5e-05,0.00214,16,4,0,1,1,0,1
2021-09-03 16:55,50483.84,50443.27,-0.0804,False,10,True,False,2.0,45.46,0.179,0.0066,-0.00226,0.7,-0.0028,0.00206,16,4,0,1,1,0,1
2021-09-03 17:45,50443.27,50396.59,-0.0925,False,2,True,False,3.0,30.3,0.032,0.0045,-0.00197,2.18,-0.00208,0.00156,17,4,0,1,1,0,1
2021-09-03 17:55,50396.59,50279.71,-0.2319,False,1,True,False,3.0,33.49,-0.013,0.0055,-0.00252,0.97,-0.00274,0.00169,17,4,0,1,1,0,1
2021-09-03 18:00,50279.71,50443.7,0.3262,True,3,False,True,3.0,24.04,-0.18,0.0072,-0.00432,3.01,-0.00324,0.00196,18,4,0,1,1,0,1
2021-09-03 18:25,50344.75,50286.19,-0.1163,False,4,True,False,3.0,29.72,0.135,0.0068,-0.00216,0.63,-0.00026,0.00214,18,4,0,1,1,0,1
2021-09-03 18:45,50286.19,50538.15,0.5011,True,1,False,True,3.0,32.71,0.12,0.0077,-0.00289,0.57,-0.00128,0.00227,18,4,0,1,1,0,1
2021-09-03 20:20,50170.2,50104.78,-0.1304,False,1,True,False,2.0,39.84,-0.152,0.0069,-0.00383,3.78,-0.00442,0.00212,20,4,0,1,1,0,1
2021-09-03 20:25,50104.78,50239.89,0.2697,True,18,False,True,3.0,27.49,-0.165,0.0085,-0.00486,1.43,-0.00609,0.00214,20,4,0,0,1,0,1
2021-09-06 08:00,51721.62,51642.25,-0.1535,False,3,True,False,2.0,38.01,0.114,0.0039,-0.0015,1.48,-0.00094,0.00149,8,0,0,1,1,0,1
2021-09-06 08:15,51642.25,51787.63,0.2815,True,12,False,True,2.0,36.67,-0.054,0.0051,-0.00282,1.24,-0.00153,0.00169,8,0,0,1,1,0,1
2021-09-06 11:20,51660.01,51559.99,-0.1936,False,3,True,False,2.5,38.14,-0.049,0.0046,-0.00297,2.36,-0.00402,0.00195,11,0,0,1,1,0,1
2021-09-06 11:35,51559.99,51478.17,-0.1587,False,1,True,False,3.0,34.2,-0.103,0.0064,-0.00416,0.91,-0.00194,0.00251,11,0,0,1,1,0,1
2021-09-06 11:40,51478.17,51400.67,-0.1505,False,3,True,False,3.0,31.57,-0.141,0.008,-0.00484,2.76,-0.00358,0.00276,11,0,0,0,1,0,1
2021-09-06 11:55,51400.67,51150.0,-0.4877,False,1,True,False,3.0,29.0,-0.013,0.0111,-0.00552,0.97,-0.00151,0.00324,11,0,0,0,1,0,1
2021-09-06 12:00,51150.0,51409.6,0.5075,True,3,False,True,3.0,22.42,-0.187,0.0145,-0.00872,3.3,-0.00711,0.0038,12,0,0,0,1,0,1
2021-09-06 12:15,51409.6,51326.1,-0.1624,False,1,True,False,2.0,31.49,0.29,0.0174,-0.00242,1.08,0.00508,0.00426,12,0,0,0,1,0,1
2021-09-06 12:20,51326.1,51487.98,0.3154,True,2,False,True,2.0,24.98,0.226,0.0178,-0.00386,0.68,0.0013,0.00434,12,0,0,0,1,0,1
2021-09-06 13:20,51184.1,51396.1,0.4142,True,4,False,True,2.0,46.67,0.079,0.0074,-0.00242,0.82,-0.00228,0.00247,13,0,0,0,1,0,1
2021-09-06 16:05,51480.71,51625.52,0.2813,True,3,False,True,2.5,36.69,-0.111,0.0047,-0.00296,1.39,-0.0026,0.00171,16,0,0,0,1,0,1
2021-09-06 16:50,51538.99,51671.91,0.2579,True,9,False,True,2.0,41.1,0.198,0.0042,-0.0014,0.79,-0.00219,0.00161,16,0,0,1,1,0,1
2021-09-07 07:00,52311.42,52187.0,-0.2378,False,1,True,False,3.0,11.11,-0.133,0.0074,-0.00431,1.65,-0.00408,0.00149,7,1,0,1,1,0,1
2021-09-07 07:05,52187.0,52393.97,0.3966,True,6,False,True,3.0,8.84,-0.188,0.0098,-0.00605,2.07,-0.00503,0.00158,7,1,0,0,1,0,1
2021-09-07 07:45,52274.75,52443.8,0.3234,True,1,False,True,2.0,30.24,0.276,0.0114,-0.00179,0.68,-8e-05,0.00219,7,1,0,1,1,0,1
2021-09-07 08:10,52122.02,52006.75,-0.2212,False,2,True,False,2.0,40.54,0.064,0.0094,-0.00379,1.61,-0.00424,0.00248,8,1,0,0,1,0,1
2021-09-07 08:20,52006.75,51502.21,-0.9701,False,1,True,False,2.0,42.09,-0.093,0.0091,-0.00472,2.33,-0.00513,0.00283,8,1,0,0,1,0,1
2021-09-07 08:25,51502.21,51284.22,-0.4233,False,1,True,False,3.0,25.14,-0.407,0.0155,-0.01195,3.94,-0.01189,0.00345,8,1,0,0,1,0,1
2021-09-07 08:30,51284.22,51192.7,-0.1785,False,5,True,False,3.0,20.68,-0.277,0.0221,-0.01263,4.35,-0.01712,0.0042,8,1,0,0,1,0,1
2021-09-07 08:55,51192.7,51421.49,0.4469,True,1,False,True,3.0,23.04,0.109,0.0368,-0.00975,0.86,-0.00101,0.00507,8,1,0,0,0,0,1
2021-09-07 09:00,51421.49,51299.8,-0.2367,False,2,True,False,2.0,25.27,0.254,0.0373,-0.00453,1.3,0.00126,0.00536,9,1,0,0,0,0,1
2021-09-07 09:10,51299.8,51250.68,-0.0958,False,4,True,False,2.0,25.69,0.242,0.0378,-0.00627,0.44,0.00209,0.00534,9,1,0,0,0,0,1
2021-09-07 09:30,51250.68,51190.01,-0.1184,False,1,True,False,2.0,29.09,0.299,0.0327,-0.00545,0.82,-0.00134,0.00487,9,1,0,0,0,0,1
2021-09-07 09:40,50724.01,50882.57,0.3126,True,2,False,True,3.0,32.62,0.031,0.0302,-0.01188,4.46,-0.01045,0.00441,9,1,0,0,0,0,1
2021-09-07 09:50,50882.57,51076.62,0.3814,True,8,False,True,2.0,37.77,0.17,0.0259,-0.00731,0.62,-0.00601,0.00415,9,1,0,0,0,0,1
2021-09-07 11:50,50936.31,51090.7,0.3031,True,2,False,True,3.0,31.28,0.134,0.0074,-0.00247,1.14,-0.00269,0.0021,11,1,0,0,0,0,1
2021-09-07 12:10,50933.97,50831.71,-0.2008,False,2,True,False,2.0,39.05,0.066,0.0067,-0.00288,0.84,-0.00015,0.00235,12,1,0,0,0,0,1
2021-09-07 12:20,50831.71,50720.01,-0.2197,False,1,True,False,3.0,34.93,-0.06,0.0079,-0.00441,1.42,-0.00394,0.00245,12,1,0,0,0,0,1
2021-09-07 12:25,50720.01,50942.95,0.4396,True,2,False,True,3.0,31.5,-0.158,0.0093,-0.00593,1.83,-0.0042,0.00244,12,1,0,0,0,0,1
2021-09-07 12:40,50834.39,51048.97,0.4221,True,1,False,True,2.0,36.47,0.175,0.0095,-0.00242,0.74,0.00226,0.00264,12,1,0,0,0,0,1
2021-09-07 13:50,50706.54,50590.54,-0.2288,False,1,True,False,2.0,43.31,0.013,0.0088,-0.0036,1.21,-0.003,0.00231,13,1,0,0,0,0,1
2021-09-07 13:55,50590.54,50757.33,0.3297,True,1,False,True,3.0,23.25,-0.088,0.0106,-0.00548,1.42,-0.00512,0.0023,13,1,0,0,0,0,1
2021-09-07 14:05,50690.66,50493.39,-0.3892,False,1,True,False,2.0,35.67,0.122,0.011,-0.00292,1.14,-0.00031,0.00289,14,1,0,0,0,0,1
2021-09-07 14:10,50493.39,50388.59,-0.2076,False,1,True,False,3.0,27.03,-0.086,0.0131,-0.00654,1.52,-0.00192,0.00313,14,1,0,0,0,0,1
2021-09-07 14:15,50388.59,50237.6,-0.2997,False,1,True,False,3.0,26.65,-0.087,0.0157,-0.00716,2.97,-0.00726,0.0033,14,1,0,0,0,0,1
2021-09-07 14:20,50237.6,49977.32,-0.5181,False,1,True,False,3.0,24.09,-0.106,0.0191,-0.00774,4.68,-0.00894,0.00368,14,1,0,0,0,0,1
2021-09-07 14:25,49977.32,50109.71,0.2649,True,1,False,True,3.0,15.05,-0.158,0.0238,-0.01021,3.94,-0.01022,0.00432,14,1,0,0,0,0,1
2021-09-07 14:30,50109.71,49798.1,-0.6219,False,2,True,False,3.0,19.17,0.032,0.026,-0.00608,2.94,-0.00553,0.00486,14,1,0,0,0,0,1
2021-09-07 14:40,49798.1,48675.33,-2.2546,False,1,True,False,3.0,16.35,-0.02,0.0312,-0.01076,1.42,-0.00359,0.00548,14,1,0,0,0,0,1
2021-09-07 14:45,48675.33,49048.78,0.7672,True,1,False,True,3.0,10.75,-0.29,0.0459,-0.02657,4.7,-0.02862,0.00744,14,1,0,0,0,0,1
2021-09-07 14:50,49048.78,47374.1,-3.4143,False,1,True,False,3.0,21.37,-0.02,0.052,-0.01612,2.67,-0.02051,0.00833,14,1,0,0,0,0,1
2021-09-07 14:55,47374.1,47818.22,0.9375,True,1,False,True,3.0,14.04,-0.269,0.0739,-0.04462,2.6,-0.04868,0.01128,14,1,0,0,0,0,1
2021-09-07 15:00,47818.22,43088.74,-9.8905,False,1,True,False,3.0,21.8,-0.036,0.0839,-0.02931,3.33,-0.01761,0.01222,15,1,0,0,0,0,1
2021-09-07 15:05,43088.74,45859.85,6.4312,True,1,False,True,3.0,11.47,-0.386,0.1495,-0.10773,4.13,-0.12151,0.02139,15,1,0,0,0,0,1
2021-09-07 15:10,45859.85,47176.02,2.87,True,1,False,True,3.0,30.16,0.058,0.1628,-0.0413,3.66,-0.03196,0.0289,15,1,0,0,0,0,1
2021-09-07 15:20,46954.67,46529.17,-0.9062,False,1,True,False,2.0,37.0,0.248,0.1682,-0.01467,1.52,0.08972,0.03209,15,1,0,0,0,0,1
2021-09-07 17:40,46808.89,46769.08,-0.085,False,2,True,False,2.0,46.37,0.156,0.0193,-0.00602,0.53,-0.00088,0.00621,17,1,0,0,0,0,1
2021-09-07 17:50,46769.08,46606.44,-0.3478,False,1,True,False,3.0,29.9,0.159,0.0209,-0.00733,0.56,-0.00237,0.00605,17,1,0,0,0,0,1
2021-09-07 17:55,46606.44,46791.36,0.3968,True,1,False,True,3.0,26.93,0.064,0.0228,-0.01045,0.65,-0.00433,0.00603,17,1,0,0,0,0,1
2021-09-07 18:00,46791.36,46676.69,-0.2451,False,1,True,False,2.0,31.67,0.247,0.0233,-0.00639,0.76,-0.00013,0.00622,18,1,0,0,0,0,1
2021-09-07 18:05,46676.69,46470.11,-0.4426,False,1,True,False,3.0,29.16,0.172,0.0244,-0.00878,0.8,-0.00198,0.00637,18,1,0,0,0,0,1
2021-09-07 18:10,46470.11,46116.66,-0.7606,False,1,True,False,3.0,28.21,0.055,0.0268,-0.01259,1.17,-0.00293,0.00642,18,1,0,0,0,0,1
2021-09-07 18:15,46116.66,46480.58,0.7891,True,1,False,True,3.0,21.68,-0.077,0.0319,-0.01806,2.22,-0.01442,0.007,18,1,0,0,0,0,1
2021-09-07 18:20,46480.58,46758.4,0.5977,True,1,False,True,3.0,33.67,0.2,0.0324,-0.00922,1.21,-0.0042,0.00734,18,1,0,0,0,0,1
2021-09-07 18:25,46758.4,46640.33,-0.2525,False,1,True,False,2.0,34.74,0.399,0.0315,-0.00239,1.03,0.0062,0.00744,18,1,0,0,0,0,1
2021-09-07 20:05,46688.97,47059.06,0.7927,True,2,False,True,2.0,43.71,0.124,0.0141,-0.00529,0.96,-0.00343,0.00502,20,1,0,0,0,0,1
2021-09-07 20:30,46714.2,46485.28,-0.49,False,1,True,False,2.0,39.4,0.165,0.0127,-0.00388,1.61,-0.00733,0.00535,20,1,0,0,0,0,1
2021-09-07 20:35,46485.28,46373.8,-0.2398,False,1,True,False,2.0,38.06,-0.074,0.0151,-0.00817,1.46,-0.01356,0.00572,20,1,0,0,0,0,1
2021-09-07 20:40,46373.8,46827.95,0.9793,True,2,False,True,2.0,38.5,-0.082,0.0181,-0.00983,1.51,-0.01101,0.00593,20,1,0,0,0,0,1
2021-09-08 07:10,45347.26,45280.61,-0.147,False,3,True,False,2.0,33.37,0.28,0.0389,-0.00669,0.56,0.00437,0.00786,7,2,0,0,0,0,1
2021-09-08 07:40,45293.28,45095.88,-0.4358,False,2,True,False,2.0,33.42,0.349,0.0245,-0.00456,0.51,0.00028,0.00552,7,2,0,0,0,0,1
2021-09-08 07:50,45095.88,44963.58,-0.2934,False,4,True,False,2.0,42.2,0.122,0.0161,-0.00743,1.05,-0.00442,0.00501,7,2,0,0,0,0,1
2021-09-08 08:10,44963.58,44642.56,-0.714,False,1,True,False,3.0,26.56,-0.034,0.0125,-0.00683,1.65,-0.00259,0.00472,8,2,0,0,0,0,1
2021-09-08 08:15,44642.56,44545.39,-0.2177,False,1,True,False,3.0,20.71,-0.262,0.0169,-0.01207,2.54,-0.01187,0.00526,8,2,0,0,0,0,1
2021-09-08 08:20,44545.39,45051.86,1.137,True,1,False,True,3.0,20.64,-0.161,0.0215,-0.01292,1.57,-0.0133,0.00551,8,2,0,0,0,0,1
2021-09-08 08:25,45051.86,45550.53,1.1069,True,1,False,True,2.0,38.75,0.367,0.0216,-0.00111,1.6,0.00196,0.00627,8,2,0,0,0,0,1
2021-09-08 10:30,45857.94,45979.93,0.266,True,2,False,True,2.5,37.16,0.187,0.0134,-0.00403,1.21,-0.00759,0.00335,10,2,0,0,0,0,1
2021-09-08 12:45,46248.9,46402.97,0.3331,True,4,False,True,2.5,37.57,-0.298,0.0074,-0.00595,1.96,-0.00678,0.00324,12,2,0,0,0,0,1
2021-09-08 13:10,46310.72,45925.23,-0.8324,False,1,True,False,2.0,38.81,0.183,0.0102,-0.00327,0.98,0.00122,0.00331,13,2,1,0,0,0,1
2021-09-08 13:15,45925.23,46174.99,0.5438,True,1,False,True,3.0,27.36,-0.256,0.0144,-0.01047,2.53,-0.00935,0.00384,13,2,0,0,0,0,1
2021-09-08 13:20,46174.99,46537.56,0.7852,True,1,False,True,2.0,40.57,0.157,0.0152,-0.00387,2.61,-0.00491,0.00462,13,2,0,0,0,0,1
2021-09-08 14:05,46100.0,46258.18,0.3431,True,3,False,True,2.0,46.26,0.157,0.0153,-0.00467,0.76,-0.00272,0.00604,14,2,0,0,0,0,1
2021-09-08 14:40,45809.14,45948.74,0.3047,True,5,False,True,3.0,29.26,-0.116,0.0157,-0.0093,1.53,-0.00983,0.00402,14,2,0,0,0,0,1
2021-09-08 17:30,46001.88,46134.98,0.2893,True,2,False,True,2.0,39.26,0.13,0.015,-0.00532,1.08,-0.00835,0.0029,17,2,0,0,0,0,1
2021-09-08 18:00,46164.82,46386.33,0.4798,True,4,False,True,2.0,32.16,0.304,0.0127,-0.00275,0.59,-0.00029,0.00265,18,2,0,0,0,0,1
2021-09-08 20:00,46080.94,46029.73,-0.1111,False,1,True,False,2.0,37.9,-0.27,0.0075,-0.00575,2.01,-0.00452,0.00287,20,2,0,0,0,0,1
2021-09-08 20:05,46029.73,45920.22,-0.2379,False,1,True,False,3.0,29.31,-0.18,0.0096,-0.00648,1.36,-0.00833,0.00291,20,2,0,0,0,0,1
2021-09-08 20:10,45920.22,46045.32,0.2724,True,1,False,True,3.0,30.03,-0.178,0.0125,-0.00807,1.84,-0.01111,0.00302,20,2,0,0,0,0,1
2021-09-08 20:15,46045.32,45982.22,-0.137,False,5,True,False,2.0,37.48,0.096,0.0135,-0.00493,1.27,-0.00077,0.00318,20,2,0,0,0,0,1
2021-09-08 20:40,45982.22,46193.13,0.4587,True,4,False,True,2.0,36.34,0.187,0.016,-0.00485,0.83,-0.00102,0.00336,20,2,0,0,0,0,1
2021-09-09 07:00,45918.01,46102.0,0.4007,True,1,False,True,3.0,26.74,-0.194,0.0085,-0.00578,2.35,-0.00514,0.00216,7,3,0,0,0,0,1
2021-09-09 07:10,46033.82,46199.91,0.3608,True,1,False,True,2.0,36.17,0.159,0.0091,-0.0029,0.79,-0.00244,0.00247,7,3,0,0,0,0,1
2021-09-09 09:35,46288.67,46160.88,-0.2761,False,4,True,False,2.5,30.15,0.288,0.0059,-0.00154,0.88,-0.00081,0.00187,9,3,1,1,1,0,1
2021-09-09 09:55,46160.88,46073.17,-0.19,False,1,True,False,2.0,36.37,-0.104,0.0059,-0.00372,1.21,-0.00226,0.00231,9,3,0,0,1,0,1
2021-09-09 10:00,46073.17,46018.75,-0.1181,False,3,True,False,3.0,34.81,-0.195,0.0073,-0.00516,1.38,-0.00474,0.00243,10,3,0,0,1,0,1
2021-09-09 10:15,46018.75,45977.86,-0.0889,False,5,True,False,3.0,25.24,-0.089,0.0088,-0.0043,2.26,-0.00118,0.00265,10,3,0,0,1,0,1
2021-09-09 10:40,45977.86,46137.2,0.3466,True,1,False,True,3.0,26.89,0.098,0.0115,-0.00384,0.95,-0.00203,0.00294,10,3,0,0,0,0,1
2021-09-09 12:25,46033.4,45800.0,-0.507,False,1,True,False,2.0,37.73,-0.053,0.009,-0.00529,2.11,-0.00616,0.00273,12,3,0,0,1,0,1
2021-09-09 12:30,45800.0,45690.39,-0.2393,False,1,True,False,3.0,30.65,-0.283,0.0124,-0.00865,3.81,-0.00737,0.00315,12,3,0,0,0,0,1
2021-09-09 12:35,45690.39,45932.74,0.5304,True,2,False,True,3.0,25.93,-0.207,0.0164,-0.01004,1.99,-0.01064,0.00351,12,3,0,0,0,0,1
2021-09-09 12:55,46670.7,46867.29,0.4212,True,1,False,True,2.0,60.04,0.961,0.0217,0.01001,4.15,0.02034,0.00524,12,3,1,1,0,1,0
2021-09-09 15:05,46756.34,46997.13,0.515,True,1,False,True,2.5,43.28,-0.203,0.007,-0.0049,1.86,-0.00456,0.00269,15,3,1,1,1,0,1
2021-09-09 15:30,46818.32,47001.65,0.3916,True,5,False,True,2.5,40.37,0.079,0.0077,-0.00319,0.62,-0.0025,0.00248,15,3,1,1,1,0,1
2021-09-09 17:35,46889.2,46766.32,-0.2621,False,4,True,False,2.0,38.54,0.083,0.0096,-0.00417,1.29,-0.00378,0.00287,17,3,0,1,1,0,1
2021-09-09 17:55,46766.32,46650.22,-0.2483,False,3,True,False,3.0,20.9,-0.006,0.0121,-0.00628,0.62,-0.00235,0.00288,17,3,0,1,1,0,1
2021-09-09 18:10,46650.22,46546.67,-0.222,False,1,True,False,3.0,12.67,0.006,0.0156,-0.00787,1.39,-0.00248,0.00244,18,3,0,1,1,0,1
2021-09-09 18:15,46546.67,46749.51,0.4358,True,2,False,True,3.0,11.89,-0.024,0.0177,-0.00928,1.55,-0.00512,0.00259,18,3,0,0,1,0,1
2021-09-09 18:25,46749.51,46697.41,-0.1114,False,2,True,False,3.0,29.36,0.3,0.0192,-0.00327,1.86,0.00213,0.00286,18,3,0,1,1,0,1
2021-09-09 18:35,46697.41,46631.56,-0.141,False,1,True,False,2.0,30.23,0.28,0.0172,-0.00295,1.05,0.00386,0.00307,18,3,0,1,1,0,1
2021-09-09 18:40,46631.56,46580.91,-0.1086,False,2,True,False,2.0,29.56,0.224,0.0167,-0.00399,0.57,-0.00252,0.00311,18,3,0,1,1,0,1
2021-09-09 18:50,46580.91,46515.99,-0.1394,False,4,True,False,3.0,33.43,0.2,0.0152,-0.00423,0.65,-0.00249,0.00302,18,3,0,1,1,0,1
2021-09-09 19:10,46515.99,46652.87,0.2943,True,4,False,True,2.0,36.15,0.137,0.0107,-0.00398,0.99,-0.0025,0.00301,19,3,0,0,1,0,1
2021-09-09 20:15,46356.32,46222.97,-0.2877,False,2,True,False,3.0,32.43,-0.368,0.0058,-0.00501,1.97,-0.00487,0.00228,20,3,0,0,1,0,1
2021-09-09 20:25,46222.97,46367.82,0.3134,True,11,False,True,3.0,26.43,-0.254,0.0096,-0.00598,3.39,-0.00815,0.00272,20,3,0,0,1,0,1
2021-09-10 07:00,46455.41,46373.03,-0.1773,False,1,True,False,3.0,31.52,0.247,0.0081,-0.00162,1.51,7e-05,0.00195,7,4,0,0,1,0,1
2021-09-10 07:05,46373.03,46165.07,-0.4485,False,2,True,False,3.0,20.69,0.074,0.0087,-0.00314,1.74,-0.00096,0.00204,7,4,0,0,0,0,1
2021-09-10 07:15,46165.07,46053.22,-0.2423,False,3,True,False,3.0,15.26,-0.14,0.0118,-0.00609,4.12,-0.00625,0.00223,7,4,0,0,0,0,1
2021-09-10 07:30,46053.22,46206.6,0.333,True,2,False,True,3.0,17.39,-0.039,0.0155,-0.00684,2.01,-0.00242,0.00244,7,4,0,0,0,0,1
2021-09-10 07:40,46206.6,46153.83,-0.1142,False,1,True,False,2.0,33.6,0.249,0.0158,-0.00192,3.59,-0.00044,0.00276,7,4,0,0,0,0,1
2021-09-10 07:45,46153.83,46116.81,-0.0802,False,4,True,False,2.0,32.2,0.206,0.0156,-0.00271,1.45,0.00218,0.00287,7,4,0,0,0,0,1
2021-09-10 08:05,46116.81,46288.56,0.3724,True,2,False,True,2.0,33.95,0.239,0.0129,-0.0024,2.08,-0.00068,0.00341,8,4,0,0,0,0,1
2021-09-10 08:30,45830.68,45958.75,0.2794,True,3,False,True,3.0,34.81,-0.171,0.0118,-0.00698,3.12,-0.00989,0.00417,8,4,0,0,0,0,1
2021-09-10 09:10,45828.18,45965.34,0.2993,True,2,False,True,2.0,37.02,0.08,0.0123,-0.00489,0.64,-0.00374,0.00435,9,4,0,0,0,0,1
2021-09-10 11:00,46103.68,46007.89,-0.2078,False,3,True,False,2.5,47.94,0.085,0.0056,-0.00214,1.03,-0.00409,0.00237,11,4,0,0,0,0,1
2021-09-10 11:15,46007.89,46198.21,0.4137,True,4,False,True,3.0,34.07,-0.103,0.0067,-0.00404,0.92,-0.00208,0.00243,11,4,0,0,0,0,1
2021-09-10 12:35,46027.1,45950.0,-0.1675,False,2,True,False,2.0,46.49,0.18,0.0087,-0.00308,0.89,-0.00215,0.00307,12,4,0,0,0,0,1
2021-09-10 12:45,45950.0,45840.09,-0.2392,False,3,True,False,2.0,35.09,0.061,0.0096,-0.00453,1.05,-0.00222,0.00319,12,4,0,0,0,0,1
2021-09-10 13:00,45840.09,45739.52,-0.2194,False,3,True,False,3.0,13.35,0.018,0.0124,-0.00624,1.46,-0.00239,0.00311,13,4,0,0,0,0,1
2021-09-10 13:15,45739.52,45699.79,-0.0869,False,1,True,False,3.0,17.68,0.013,0.015,-0.00666,2.9,-0.00219,0.00377,13,4,0,0,0,0,1
2021-09-10 13:20,45699.79,46023.54,0.7084,True,1,False,True,3.0,19.62,0.037,0.0166,-0.00668,2.16,-0.00518,0.00364,13,4,0,0,0,0,1
2021-09-10 14:00,45723.01,45561.7,-0.3528,False,4,True,False,2.0,42.05,0.098,0.0102,-0.00361,1.17,-0.00381,0.00427,14,4,0,0,0,0,1
2021-09-10 14:20,45561.7,45309.88,-0.5527,False,1,True,False,2.0,38.53,-0.087,0.0103,-0.00497,0.93,-0.00466,0.0059,14,4,0,0,0,0,1
2021-09-10 14:25,45309.88,45246.56,-0.1397,False,2,True,False,2.0,36.28,-0.256,0.0144,-0.00948,2.01,-0.00854,0.00607,14,4,0,0,0,0,1
2021-09-10 14:35,45246.56,45064.07,-0.4033,False,1,True,False,3.0,21.16,-0.062,0.0194,-0.00885,1.09,-0.00692,0.00622,14,4,0,0,0,0,1
2021-09-10 14:40,45064.07,45205.83,0.3146,True,1,False,True,3.0,17.63,-0.1,0.0234,-0.01202,1.31,-0.00543,0.00637,14,4,0,0,0,0,1
2021-09-10 14:45,45205.83,45152.79,-0.1173,False,2,True,False,3.0,28.1,0.091,0.0249,-0.00826,1.07,-0.00319,0.00629,14,4,0,0,0,0,1
2021-09-10 14:55,45152.79,45083.05,-0.1545,False,2,True,False,4.0,23.08,0.14,0.0276,-0.0079,1.55,0.00197,0.00672,14,4,0,0,0,0,1
2021-09-10 15:05,45083.05,45024.0,-0.131,False,1,True,False,3.0,22.79,0.161,0.029,-0.00823,0.81,-0.00264,0.00712,15,4,0,0,0,0,1
2021-09-10 15:10,45024.0,45164.03,0.311,True,1,False,True,3.0,23.87,0.15,0.0286,-0.00837,1.35,-0.00285,0.00737,15,4,0,0,0,0,1
2021-09-10 15:15,45164.03,45102.78,-0.1356,False,1,True,False,2.0,28.57,0.28,0.0283,-0.00473,0.84,0.00044,0.00621,15,4,0,0,0,0,1
2021-09-10 15:20,45102.78,45228.4,0.2785,True,1,False,True,2.0,28.85,0.258,0.028,-0.00577,0.41,0.00044,0.00613,15,4,0,0,0,0,1
2021-09-10 15:25,45228.4,45380.0,0.3352,True,3,False,True,2.0,30.85,0.375,0.0263,-0.00271,0.49,0.00454,0.00609,15,4,0,0,0,0,1
2021-09-10 19:20,45544.33,45661.61,0.2575,True,5,False,True,2.5,41.8,-0.06,0.005,-0.00293,1.5,-0.00238,0.00219,19,4,0,0,0,0,1
2021-09-10 20:30,45512.57,45290.0,-0.489,False,1,True,False,2.0,47.65,0.089,0.0066,-0.00283,1.45,-0.00446,0.00213,20,4,0,0,0,0,1
2021-09-10 20:35,45290.0,45251.15,-0.0858,False,1,True,False,2.0,36.98,-0.269,0.0093,-0.00639,3.99,-0.00827,0.00232,20,4,0,0,0,0,1
2021-09-10 20:40,45251.15,45209.67,-0.0917,False,1,True,False,3.0,33.49,-0.148,0.0117,-0.00603,3.03,-0.0083,0.00252,20,4,0,0,0,0,1
2021-09-10 20:45,45209.67,45144.15,-0.1449,False,1,True,False,3.0,26.77,-0.077,0.0139,-0.00647,1.09,-0.00666,0.00267,20,4,0,0,0,0,1
2021-09-10 20:50,45144.15,45066.83,-0.1713,False,1,True,False,3.0,26.61,-0.051,0.0162,-0.00735,1.24,-0.00322,0.00275,20,4,0,0,0,0,1
2021-09-10 20:55,45066.83,45260.14,0.4289,True,2,False,True,3.0,14.17,-0.036,0.0186,-0.00834,1.51,-0.00407,0.00273,20,4,0,0,0,0,1
2021-09-13 07:15,44414.51,44377.12,-0.0842,False,2,True,False,2.0,39.62,-0.329,0.0094,-0.0073,2.76,-0.00928,0.00309,7,0,0,0,0,0,1
2021-09-13 07:25,44377.12,44249.4,-0.2878,False,4,True,False,2.0,37.74,-0.092,0.013,-0.00649,2.34,-0.00818,0.00316,7,0,0,0,0,0,1
2021-09-13 07:45,44249.4,44432.05,0.4128,True,1,False,True,3.0,28.46,0.008,0.0183,-0.00712,2.05,-0.00372,0.00355,7,0,0,0,0,0,1
2021-09-13 08:00,44450.29,44344.11,-0.2389,False,1,True,False,2.0,34.22,0.312,0.019,-0.00168,1.09,0.00454,0.00403,8,0,0,0,0,0,1
2021-09-13 08:05,44344.11,44240.01,-0.2348,False,1,True,False,2.0,32.15,0.217,0.0193,-0.00368,0.86,-0.00198,0.00419,8,0,0,0,0,0,1
2021-09-13 08:10,44240.01,44390.42,0.34,True,3,False,True,3.0,28.94,0.137,0.0195,-0.00535,1.22,-0.00519,0.00432,8,0,0,0,0,0,1
2021-09-13 11:10,44232.42,44719.74,1.1017,True,1,False,True,3.0,32.28,-0.359,0.0088,-0.00682,4.02,-0.01028,0.00281,11,0,0,0,0,0,1
2021-09-13 11:15,44719.74,44659.9,-0.1338,False,1,True,False,2.0,55.91,0.842,0.0093,0.00417,2.15,0.00304,0.00354,11,0,1,0,0,1,0
2021-09-13 12:50,44603.64,44754.48,0.3382,True,6,False,True,2.5,40.22,0.097,0.0084,-0.00334,1.17,-0.00387,0.00305,12,0,0,0,0,0,1
2021-09-13 13:30,45377.95,45821.45,0.9773,True,1,False,True,2.0,76.03,1.384,0.0151,0.01132,4.85,0.01566,0.00344,13,0,1,1,0,1,0
2021-09-13 14:10,44200.0,43562.51,-1.4423,False,1,True,False,2.5,43.98,0.188,0.0616,-0.02647,2.06,-0.04205,0.01184,14,0,0,0,0,0,1
